n,t,farmid,year,y1,y2,y3,y4,p1,p2,p3,p4,x1,x2,x3,x4,x5,x6,w1,w2,w3,w4,w5,w6
4495,7,4495,2004,70.603996,86.374992,268.29327,42.486992,3.9517281,1.0637671,1.0201359,.99832046,256,3.543,87.357849,188.20212,172.44824,601.50574,.069601946,127.68633,1.0596117,.98169905,.01246602,.088300973
4497,1,4497,1998,78.934998,68.42643,280.1561,24.222679,4.4937863,1.255859,1.002804,.86156398,162,3.1270001,100.91252,202.35902,186.6926,1407.1245,.071796998,118.31322,1.1840621,.93100703,.041195001,.056496002
4497,2,4497,1999,79.775002,80.929153,256.67508,40.661415,4.2915053,1.1367311,1.0021182,.8767097,183,2.8540001,110.70665,187.32372,215.01216,1300.0345,.071333334,120.66494,1.1608925,.91697848,.042569894,.066731185
4497,3,4497,2000,79.233002,96.470711,257.1897,26.602152,3.9995689,1.0665517,.99403507,1.1412996,183,2.707,116.35435,252.722,202.56276,1237.5144,.080326065,130.3681,1.1145242,.9070152,.039047394,.080326065
4497,4,4497,2001,64.633003,81.295593,249.90749,39.574596,3.9619532,1.0806311,.99509019,1.0741343,183,2.99,91.771149,193.45146,186.27254,1290.4578,.088789329,124.38952,1.0882107,.89222449,.044394664,.086623736
4497,5,4497,2002,81.448997,99.397682,270.99683,33.34362,4.1275177,1.1075132,1.0123698,1.0390954,183,3.24,129.96371,181.28539,182.20174,1201.4359,.084453233,126.78995,1.0604759,.92150229,.045968212,.089798369
4497,6,4497,2003,88.405998,99.395187,251.69415,71.721725,3.8868129,1.0403094,.99961525,1.0423963,187,2.9530001,138.08832,275.44592,197.26881,1191.1747,.0761711,121.64838,1.0632651,.93596548,.026085993,.078257985
4497,7,4497,2004,87.128998,86.308586,251.59776,67.082207,3.9517281,1.0637671,1.0201359,.99832046,187,2.4909999,110.37157,212.79048,183.79199,1205.6876,.069601946,127.68633,1.0596117,.98169905,.01246602,.069601946
4497,8,4497,2005,84.389999,114.50814,227.52989,125.93822,3.9277647,1.0686055,1.0092953,.96021116,185,2.8499999,110.47186,210.40981,160.76747,1158.9945,.063400522,128.30731,1.0358827,.98066288,.01124848,.060332756
4497,9,4497,2006,90.540001,98.894981,228.47705,139.79741,3.845,1.057,1.002,1.002,185,3.0239999,122.34865,243.812,190.5544,1524.1956,.059999999,143.94901,1.001,1,.013,.052000001
4504,1,4504,1998,88.277,153.35519,283.06924,104.79372,4.4937863,1.255859,1.002804,.86156398,193,3.5739999,151.10536,304.98734,190.78632,1687.7671,.071796998,118.31322,1.1840621,.93100703,.041195001,.089451998
4504,2,4504,1999,89.767998,119.01417,283.39954,45.017059,4.2915053,1.1367311,1.0021182,.8767097,197,3.428,115.72845,286.03387,184.34819,1571.9335,.071333334,120.66494,1.1608925,.91697848,.042569894,.10009677
4504,3,4504,2000,89.723,166.45189,265.75534,44.668621,3.9995689,1.0665517,.99403507,1.1412996,193,3.2379999,132.65265,323.952,190.45711,1399.655,.080326065,130.3681,1.1145242,.9070152,.039047394,.099291943
4509,1,4509,1998,58.967999,129.48172,264.80634,30.095629,4.4937863,1.255859,1.002804,.86156398,170,5.349,95.388664,253.81921,175.63074,1261.498,.071796998,118.31322,1.1840621,.93100703,.041195001,.102399
4509,2,4509,1999,61.084999,97.372475,245.66591,67.119423,4.2915053,1.1367311,1.0021182,.8767097,170,5.2319999,89.660065,267.35007,164.33504,1269.4923,.071333334,120.66494,1.1608925,.91697848,.042569894,.11390322
4509,3,4509,2000,61.613998,115.8159,262.30753,36.99902,3.9995689,1.0665517,.99403507,1.1412996,170,5.5489998,65.788788,239.27798,157.12134,1131.6187,.080326065,130.3681,1.1145242,.9070152,.039047394,.11714218
4509,4,4509,2001,62.252998,119.75651,232.39825,51.517136,3.9619532,1.0806311,.99509019,1.0741343,170,5.467,95.539299,236.33739,146.76553,1063.7295,.088789329,124.38952,1.0882107,.89222449,.044394664,.12885281
4509,5,4509,2002,68.876999,101.18726,228.56917,54.340534,4.1275177,1.1075132,1.0123698,1.0390954,170,5.6500001,101.05646,242.46867,128.49034,970.13184,.084453233,126.78995,1.0604759,.92150229,.045968212,.13576658
4509,6,4509,2003,71.408997,92.089272,216.59393,47.948948,3.8868129,1.0403094,.99961525,1.0423963,170,5.6230001,103.2522,237.7592,137.42026,1102.7958,.0761711,121.64838,1.0632651,.93596548,.026085993,.11790869
4509,7,4509,2004,76.301003,92.160156,209.13849,47.765869,3.9517281,1.0637671,1.0201359,.99832046,170,5.2350001,85.247063,247.8074,132.65233,1022.8741,.069601946,127.68633,1.0596117,.98169905,.01246602,.11946602
4509,8,4509,2005,75.663002,105.40958,196.31815,57.784874,3.9277647,1.0686055,1.0092953,.96021116,170,5.1550002,94.901283,268.08551,126.16077,877.00995,.063400522,128.30731,1.0358827,.98066288,.01124848,.12271068
4509,9,4509,2006,77.792,93.724693,193.31837,61.325352,3.845,1.057,1.002,1.002,170,5,84.377617,307.271,119.51276,821.25806,.059999999,143.94901,1.001,1,.013,.098999999
4517,1,4517,1998,79.639999,79.290527,273.15729,37.087433,4.4937863,1.255859,1.002804,.86156398,185,4.7969999,87.44632,254.43869,160.59886,1031.8193,.071796998,118.31322,1.1840621,.93100703,.041195001,.076504998
4517,2,4517,1999,81.283997,82.622467,260.64178,33.198162,4.2915053,1.1367311,1.0021182,.8767097,190,4.8000002,84.979195,282.60101,193.87856,924.31201,.071333334,120.66494,1.1608925,.91697848,.042569894,.085139789
4517,3,4517,2000,80.944,90.094139,222.75758,31.814274,3.9995689,1.0665517,.99403507,1.1412996,190,4.1040001,74.702698,331.09225,178.25836,1539.0853,.080326065,130.3681,1.1145242,.9070152,.039047394,.10152322
4536,1,4536,1998,78.432999,98.492035,267.92606,1.7076503,4.4937863,1.255859,1.002804,.86156398,216,3.5439999,124.71769,213.56384,186.13683,874.65594,.071796998,118.31322,1.1840621,.93100703,.041195001,.091806002
4536,2,4536,1999,79.385002,120.3998,284.97818,1.7414697,4.2915053,1.1367311,1.0021182,.8767097,249,3.5510001,80.409325,370.60352,187.80568,832.91565,.071333334,120.66494,1.1608925,.91697848,.042569894,.097795703
4536,3,4536,2000,78.696999,118.49164,274.92255,26.095797,3.9995689,1.0665517,.99403507,1.1412996,267,3.079,108.83383,260.48215,154.73222,747.46173,.080326065,130.3681,1.1145242,.9070152,.039047394,.099291943
4536,4,4536,2001,79.848999,135.86873,281.12402,8.1129036,3.9619532,1.0806311,.99509019,1.0741343,267,3.8299999,132.31244,198.12257,169.72845,690.8587,.088789329,124.38952,1.0882107,.89222449,.044394664,.10719687
4536,5,4536,2002,85.624001,129.20752,285.20697,14.316873,4.1275177,1.1075132,1.0123698,1.0390954,274,3.5179999,156.98186,216.8898,147.32045,881.28625,.084453233,126.78995,1.0604759,.92150229,.045968212,.11652407
4536,6,4536,2003,93.264999,137.81544,267.26617,8.2582579,3.8868129,1.0403094,.99961525,1.0423963,257,3.398,127.39254,221.43701,176.8315,760.21606,.0761711,121.64838,1.0632651,.93596548,.026085993,.097039901
4544,1,4544,1998,41.591999,13.142293,192.98709,72.286179,4.3360682,1.191124,1.002804,1.081663,176,4.54,57.250496,98.809761,53.418976,133.07484,.23540001,128.17648,1.1840621,.96513999,.038841002,.14594799
4544,2,4544,1999,28.275999,16.44734,188.26176,79.352516,4.153441,1.0596452,1.0021182,1.099914,176,3.4419999,40.079288,130.36674,60.206299,148.60292,.22090323,127.116,1.1608925,.94113982,.04026882,.14496775
4544,3,4544,2000,25.738001,22.200684,147.60606,75.532051,3.9158957,.97841609,.99403507,1.0442389,176,3.339,39.595596,140.78917,57.616875,139.7162,.22201233,126.0249,1.1145242,.94717818,.035700478,.16957726
4544,4,4544,2001,40.342999,18.30945,151.78128,52.575859,3.9327176,1.0427332,.99509019,.97776544,176,3.1670001,43.531345,117.39789,43.888889,106.94796,.2338841,129.31192,1.0882107,.92254281,.042229071,.090954922
4544,5,4544,2002,39.639,40.329498,158.2661,46.84787,4.0762043,1.0219909,1.0123698,1.0048865,176,3.1040001,49.167339,152.48732,60.005234,107.62514,.22770301,171.92218,1.0604759,.92791641,.042761125,.089798369
4549,1,4549,1998,127.86,243.30399,314.87674,41.850105,4.3360682,1.149929,1.002804,1.122858,287,4.993,239.58348,462.46881,370.66531,1839.619,.30013499,126.99948,1.1840621,.96160901,.037664004,.107107
4549,2,4549,1999,137.28999,233.30148,308.22159,45.876797,4.153441,1.0113226,1.0021182,1.1206237,287,4.7249999,231.93658,455.7023,483.69965,1704.3058,.28648388,123.70235,1.1608925,.9468925,.037967741,.11275268
4549,3,4549,2000,126.955,286.21161,272.68463,68.340401,3.9158957,.92263418,.99403507,1.0520483,287,4.0770001,268.80179,409.0441,457.22852,1544.7714,.27110049,130.50531,1.1145242,.9360218,.033469193,.11044835
4555,1,4555,1998,117.522,147.30179,314.92606,20.683062,4.4937863,1.255859,1.002804,.86156398,298,2.4560001,150.7803,196.11252,289.76193,1946.1887,.071796998,118.31322,1.1840621,.93100703,.041195001,.078859001
4555,2,4555,1999,115.433,114.79353,327.98279,16.706036,4.2915053,1.1367311,1.0021182,.8767097,298,2.6099999,204.99011,233.97366,314.40485,1740.8375,.071333334,120.66494,1.1608925,.91697848,.042569894,.085139789
4555,3,4555,2000,120.328,189.80544,305.99777,25.240469,3.9995689,1.0665517,.99403507,1.1412996,320,6.0110002,155.69469,230.42804,293.82639,1605.9222,.080326065,130.3681,1.1145242,.9070152,.039047394,.085904263
4555,4,4555,2001,109.629,103.74649,312.78345,35.546371,3.9619532,1.0806311,.99509019,1.0741343,320,5.375,142.20497,207.82281,337.92584,1455.2367,.088789329,124.38952,1.0882107,.89222449,.044394664,.092037722
4555,5,4555,2002,112.906,121.53378,324.89438,32.945473,4.1275177,1.1075132,1.0123698,1.0390954,292,7.1040001,165.05443,268.24826,280.31854,1358.1093,.084453233,126.78995,1.0604759,.92150229,.045968212,.096212544
4555,6,4555,2003,121.716,114.0662,295.50415,21.907907,3.8868129,1.0403094,.99961525,1.0423963,290,3.0680001,184.19037,267.46042,289.08224,1252.5773,.0761711,121.64838,1.0632651,.93596548,.026085993,.084518619
4555,7,4555,2004,117.904,167.68945,288.96539,4.6316338,3.9517281,1.0637671,1.0201359,.99832046,290,2.6860001,169.09119,287.23282,274.47263,1171.3867,.069601946,127.68633,1.0596117,.98169905,.01246602,.072718449
4555,8,4555,2005,114.926,149.49953,285.80951,35.38232,3.9277647,1.0686055,1.0092953,.96021116,290,3.9200001,153.80257,250.48904,284.75601,1064.4983,.063400522,128.30731,1.0358827,.98066288,.01124848,.076694183
4555,9,4555,2006,116.449,115.02176,275.55688,32.071857,3.845,1.057,1.002,1.002,290,2.6630001,159.49049,248.782,296.98297,1103.9957,.059999999,143.94901,1.001,1,.013,.061000001
4556,1,4556,1998,119.447,236.4686,311.63968,2.9057379,4.4937863,1.255859,1.002804,.86156398,245,3.454,178.98309,287.94058,325.67947,1483.1218,.071796998,118.31322,1.1840621,.93100703,.041195001,.108284
4556,2,4556,1999,120.857,219.60628,287.04822,13.461943,4.2915053,1.1367311,1.0021182,.8767097,245,3.941,220.82361,247.07278,364.27127,1254.7775,.071333334,120.66494,1.1608925,.91697848,.042569894,.12195699
4556,3,4556,2000,120.532,254.88391,322.57578,14.628544,3.9995689,1.0665517,.99403507,1.1412996,303,3.572,174.38138,278.34808,350.36401,1076.6525,.080326065,130.3681,1.1145242,.9070152,.039047394,.12829858
4556,4,4556,2001,118.165,227.13326,315.0903,1.6179436,3.9619532,1.0806311,.99509019,1.0741343,293,3.628,197.91542,282.15048,306.88376,933.22827,.088789329,124.38952,1.0882107,.89222449,.044394664,.13643239
4556,5,4556,2002,116.275,211.65927,328.95142,8.3518515,4.1275177,1.1075132,1.0123698,1.0390954,293,3.5469999,230.19557,299.72275,296.0415,925.34796,.084453233,126.78995,1.0604759,.92150229,.045968212,.13362852
4556,6,4556,2003,109.045,207.24072,307.67639,3.1411412,3.8868129,1.0403094,.99961525,1.0423963,240,3.592,199.91264,257.95877,342.31793,785.79572,.0761711,121.64838,1.0632651,.93596548,.026085993,.08347518
4556,7,4556,2004,94.428001,205.77245,298.79022,50.935482,3.9517281,1.0637671,1.0201359,.99832046,240,4.0419998,161.7049,231.7291,286.98239,768.53314,.069601946,127.68633,1.0596117,.98169905,.01246602,.073757283
4557,1,4557,1998,114.636,216.12463,298.82278,43.751369,4.4937863,1.255859,1.002804,.86156398,322,5.2189999,151.30516,344.64856,305.34207,2906.5691,.071796998,118.31322,1.1840621,.93100703,.041195001,.088275008
4557,2,4557,1999,112.134,175.52126,349.25601,30.509184,4.2915053,1.1367311,1.0021182,.8767097,322,4.7340002,166.79189,278.8595,325.95953,2716.8899,.071333334,120.66494,1.1608925,.91697848,.042569894,.095494621
4557,3,4557,2000,114.191,214.94247,315.30304,31.36657,3.9995689,1.0665517,.99403507,1.1412996,322,5.4559999,138.74074,299.61008,314.46341,2505.2122,.080326065,130.3681,1.1145242,.9070152,.039047394,.09594503
4557,4,4557,2001,112.436,184.87274,310.22852,23.35988,3.9619532,1.0806311,.99509019,1.0741343,297,5.316,124.04179,301.50848,263.28659,2302.6631,.088789329,124.38952,1.0882107,.89222449,.044394664,.098534495
4559,7,4559,2004,96.125,182.63963,319.80652,125.87617,3.9517281,1.0637671,1.0201359,.99832046,300,3.5380001,185.71275,281.73334,228.20799,1160.8467,.069601946,127.68633,1.0596117,.98169905,.01246602,.083106793
4559,8,4559,2005,96.823997,210.8,302.74268,171.18317,3.9277647,1.0686055,1.0092953,.96021116,312,3.6170001,187.8391,285.82272,216.94833,1050.9355,.063400522,128.30731,1.0358827,.98066288,.01124848,.074648999
4559,9,4559,2006,91.575996,185.15515,305.52994,149.93814,3.845,1.057,1.002,1.002,312,3.704,161.22876,265.34299,200.99904,970.55725,.059999999,143.94901,1.001,1,.013,.075999998
4560,1,4560,1998,177.59,352.92834,354.79111,343.91928,4.3360682,1.149929,1.002804,1.122858,507,7.5229998,228.99402,495.02939,518.50562,1453.3275,.30013499,126.99948,1.1840621,.96160901,.037664004,.115346
4560,2,4560,1999,178.14,337.50284,341.13431,451.28851,4.153441,1.0113226,1.0021182,1.1206237,499,8.6739998,274.48959,475.81772,578.32764,1502.3459,.28648388,123.70235,1.1608925,.9468925,.037967741,.13231184
4560,3,4560,2000,176.651,377.10519,386.69699,243.19725,3.9158957,.92263418,.99403507,1.0520483,451,7.5739999,220.30931,527.23364,557.33978,1248.9091,.27110049,130.50531,1.1145242,.9360218,.033469193,.10487014
4560,4,4560,2001,179.709,275.64594,359.71707,325.32874,3.9327176,1.0091665,.99509019,1.0145805,451,7.2579999,229.20895,627.61444,438.95389,1491.4644,.30967987,140.15611,1.0882107,.92687398,.041146275,.11477645
4560,5,4560,2002,173.20799,280.03317,359.67474,412.06833,4.0762043,.96640146,1.0123698,1.0326812,452,6.7810001,204.77017,540.79041,498.4292,1347.1097,.38057405,144.9164,1.0604759,.93860674,.040623069,.12935241
4560,6,4560,2003,186.01401,292.11588,349.92065,273.46866,3.8158591,.92761791,.99961525,1.0486569,451,6.0190001,225.88222,606.73181,472.23285,1296.9617,.35581294,142.44623,1.0632651,.94953018,.023999114,.10017022
4567,2,4567,1999,90.802002,84.524452,251.76006,3.6806984,4.153441,1.0113226,1.0021182,1.1206237,130,2.7460001,82.224976,310.59296,238.90785,1031.6285,.28648388,123.70235,1.1608925,.9468925,.037967741,.087440856
4567,3,4567,2000,91.779999,90.015717,242.49608,4.6023331,3.9158957,.92263418,.99403507,1.0520483,130,3.207,102.26826,272.25864,203.38573,1450.4957,.27110049,130.50531,1.1145242,.9360218,.033469193,.089251183
4567,4,4567,2001,94.922997,140.21996,231.64635,2.127001,3.9327176,1.0091665,.99509019,1.0145805,230,3.0469999,143.10449,277.59811,178.81116,1324.6846,.30967987,140.15611,1.0882107,.92687398,.041146275,.090954922
4567,5,4567,2002,96.567001,155.17146,246.46461,8.9026918,4.0762043,.96640146,1.0123698,1.0326812,230,3.25,118.95464,307.5296,187.42589,1106.2366,.38057405,144.9164,1.0604759,.93860674,.040623069,.098350592
4567,6,4567,2003,97.039001,134.06636,238.21294,1.036816,3.8158591,.92761791,.99961525,1.0486569,230,2.9389999,116.39646,248.99451,193.86389,1077.3705,.35581294,142.44623,1.0632651,.94953018,.023999114,.088692375
4568,2,4568,1999,91.671997,117.48887,288.90128,54.804462,4.2915053,1.1367311,1.0021182,.8767097,205,4.428,166.91081,216.32747,282.08505,1498.7097,.071333334,120.66494,1.1608925,.91697848,.042569894,.08629033
4568,3,4568,2000,98.484001,209.81905,292.31314,76.555229,3.9995689,1.0665517,.99403507,1.1412996,205,4.7509999,179.56256,250.28535,317.2594,2182.7266,.080326065,130.3681,1.1145242,.9070152,.039047394,.081441708
4568,4,4568,2001,104.968,143.34068,324.29813,36.7127,3.9619532,1.0806311,.99509019,1.0741343,205,4.4780002,233.82188,267.55945,267.59518,2173.4758,.088789329,124.38952,1.0882107,.89222449,.044394664,.093120523
4568,5,4568,2002,82.418999,179.84459,303.8363,65.421814,4.1275177,1.1075132,1.0123698,1.0390954,205,3.777,164.75606,277.53018,271.72104,1815.0699,.084453233,126.78995,1.0604759,.92150229,.045968212,.095143512
4568,6,4568,2003,103.624,157.23572,282.46033,56.54855,3.8868129,1.0403094,.99961525,1.0423963,205,4.487,140.98723,286.77036,279.99799,1703.3389,.0761711,121.64838,1.0632651,.93596548,.026085993,.065736704
4578,4,4578,2001,96.402,210.77254,295.58105,55.147179,3.9619532,1.0806311,.99509019,1.0741343,259,3.6329999,142.24179,242.892,253.60721,1306.7281,.088789329,124.38952,1.0882107,.89222449,.044394664,.08337535
4578,5,4578,2002,104.104,234.18146,314.26398,150.28189,4.1275177,1.1075132,1.0123698,1.0390954,259,4.3699999,139.67741,258.53943,244.11195,1272.6057,.084453233,126.78995,1.0604759,.92150229,.045968212,.082315169
4578,6,4578,2003,108.587,213.23671,288.74115,58.007008,3.8868129,1.0403094,.99961525,1.0423963,259,4.3509998,158.51422,271.69119,254.7643,1310.6187,.0761711,121.64838,1.0632651,.93596548,.026085993,.071997337
4578,7,4578,2004,114.993,203.1494,288.13443,91.19043,3.9517281,1.0637671,1.0201359,.99832046,259,4.027,148.46275,270.08041,278.92966,1264.635,.069601946,127.68633,1.0596117,.98169905,.01246602,.063368931
4578,8,4578,2005,116.918,244.08134,276.27963,80.096909,3.9277647,1.0686055,1.0092953,.96021116,259,3.8840001,155.46495,291.146,263.03445,1547.5105,.063400522,128.30731,1.0358827,.98066288,.01124848,.063400522
4578,9,4578,2006,116.62,267.75687,274.6597,101.0499,3.845,1.057,1.002,1.002,259,3.7939999,156.04395,281.48001,271.27341,1604.8953,.059999999,143.94901,1.001,1,.013,.067000002
4579,4,4579,2001,101.737,229.55811,312.79324,54.63105,3.9619532,1.0806311,.99509019,1.0741343,325,11.871,133.9194,291.59467,291.58316,2552.0676,.088789329,124.38952,1.0882107,.89222449,.044394664,.085540943
4579,5,4579,2002,109.053,214.87547,331.76028,18.245886,4.1275177,1.1075132,1.0123698,1.0390954,325,6.474,142.7742,251.84918,255.98456,2425.2612,.084453233,126.78995,1.0604759,.92150229,.045968212,.088729337
4579,6,4579,2003,124.319,244.14845,316.27246,.96796799,3.8868129,1.0403094,.99961525,1.0423963,325,5.2280002,175.52797,236.73021,287.00302,2302.9421,.0761711,121.64838,1.0632651,.93596548,.026085993,.075127661
4579,7,4579,2004,124.726,217.53418,309.5845,25.458897,3.9517281,1.0637671,1.0201359,.99832046,325,5.5380001,134.32451,238.81906,277.75485,2127.5378,.069601946,127.68633,1.0596117,.98169905,.01246602,.061291263
4579,8,4579,2005,129.12601,235.5761,293.10739,37.84771,3.9277647,1.0686055,1.0092953,.96021116,323,5.4860001,151.30602,303.9093,266.1694,2806.6038,.063400522,128.30731,1.0358827,.98066288,.01124848,.064423114
4579,9,4579,2006,143.774,322.42761,291.23254,24.060879,3.845,1.057,1.002,1.002,324,4.8299999,208.87711,276.51001,337.84103,3104.7981,.059999999,143.94901,1.001,1,.013,.07
4585,5,4585,2002,114.162,110.5917,342.10873,29.751028,4.1275177,1.1075132,1.0123698,1.0390954,252,4.02,147.86493,284.27029,210.13513,2509.8574,.084453233,126.78995,1.0604759,.92150229,.045968212,.079108089
4585,6,4585,2003,127.548,168.80843,355.98956,45.065063,3.8868129,1.0403094,.99961525,1.0423963,267,4.7449999,178.83121,342.42587,233.29991,2396.1157,.0761711,121.64838,1.0632651,.93596548,.026085993,.066780142
4585,7,4585,2004,153.355,115.26953,316.36151,79.638916,3.9517281,1.0637671,1.0201359,.99832046,292,3.678,140.88431,323.68994,226.46483,2374.2297,.069601946,127.68633,1.0596117,.98169905,.01246602,.051941749
4585,8,4585,2005,150.845,215.25551,301.27863,41.679447,3.9277647,1.0686055,1.0092953,.96021116,332,4.29,173.23988,379.35974,257.289,3536.5493,.063400522,128.30731,1.0358827,.98066288,.01124848,.054197222
